Andlauer, Philippe (1960-....)  Rédacteur
Andlauer, Pierre (1952-....)
Andler, Daniel
Andō, Yūma
Andolfatto, Dominique (1961-....)  Directeur
Andoque, Nicolas d'
Andrade, Carlos Drummond de (1902-1987)
Andrade, Carmen (1947-....)  Editeur scientifique
Andral, Jean-Louis (19..-.... ; historien d'art)
Andrau, Marianne (1905-1998)
Andrau, René
Andrault-Schmitt, Claude  Directeur
André le Chapelain
André, Alain (1946-....)
André, Alain (1949-....)
André, Bernard (19..-.... ; ingénieur)
André, Christophe
André, Christophe (1972-....)
André, Éric (19..-.... ; historien)
André, Georges (1907-....)
André, Hélène (1965-....)
André, Jacques (1946-....)
André, Jacques (1946-....)  Directeur
André, Jacques (1946-....)  Préfacier
André, Jacques (1950-.... ; chirurgien-dentiste)
André, Jacques (1951-.... ; professeur)  Editeur scientifique
André, Jean-Baptiste (19..-....)  Traducteur
André, Jean-Louis (1961-....)
André, Marc-Henry
André, Monique (1945?-....)
André, Nicole (1940-....)  Editeur scientifique
André, Olivier
André, Pascale (1961-1999)
André, Patrick (1957-....)  Illustrateur
André, Pierre (1947-.... ; sénateur de l'Aisne)  Rédacteur
André, René (1942-....)  Rédacteur
André, René Édouard (1867-1942)
André, Roland
André, Serge
André, Simon (1977-....)  Illustrateur
André, Stéphane
André, Stéphane (1970-....)  Editeur scientifique
André, Sylvie (19..-.... ; universitaire)  Editeur scientifique
André, Thierry (19..-.... ; président de société)  Préfacier
Andreae, Giles
Andreae, Jean-Baptiste  Illustrateur
Andréani, Carole
Andréani, Caroline
Andreani, Eve
Andréani, Jean-François (1953-....)  Collaborateur
Andréani, Philippe
Andréani, Tony (1935-....)  Directeur
Andreas
Andreassi, Anthony D.
Andreassian, Betty der
Andreev, Leonid Nikolaevitch (1871-1919)
Andreff, Wladimir
Andreff, Wladimir  Directeur
Andreis-Caubet, Florence de
Andréoléty, Michel
Andrès, Fabienne
Andress, Josette (1942-....)
Andreu de Lapierre, Étienne
Andreu de Lapierre, Étienne  Collaborateur
Andreu, Carles
Andreu, Carles  Traducteur
Andreu, Guillemette  Directeur
Andreu-Laroche, Annie  Traducteur
Andréucci, Catherine  Adaptateur
Andrevon, Jean-Pierre (1937-....)
Andrew, David
Andrew, Ian  Illustrateur
Andrew, Mac Lean (1949-....)
Andrews, Chris (1962-....)
Andrews, Marion  Illustrateur
Andrews, Russell
Andreyev, Daniel  Traducteur
Andreyev, Judith
Andreyev, Zoé  Traducteur
Andria, Vivienne d'  Traducteur
Andriamasy, Daniel
Andrianomearisoa, Joël (1977-....)  Illustrateur
Andrić, Ivo (1892-1975)
Andrier, Thierry
Andrieu, Bernard (1959-....)
Andrieu, Bernard (1959-....)  Directeur
Andrieu, Bernard (1959-....)  Editeur scientifique
Andrieu, Claire (1952-....)
Andrieu, Etienne
Andrieu, Fred
Andrieu, Julie
Andrieu, Michel (19..-.... ; cinéaste)  Auteur adapté
Andrieu, Philippe
Andrieu, Sandrine  Editeur scientifique
Andrieu, Séverine
Andrieu, Sylvie (19..-.... ; active en 2002)
Andrieux, Nicole (1948-....)
Andrivon, Martine
Andro, Benoît (1968-....)
Andron, Marie-Pierre
Andronikof, Constantin (1916-1997)  Traducteur
Andronikof, Marc  Directeur
Androuët, Pierre
Androvski, Daniel
Andujar, Catherine
Andy (1968-....)
Anelka, Taylor
Anème, Jean-François  Illustrateur
Ange
Ange  Traducteur
Angel, Faith
Angel, Sylvie
Angel, Sylvie  Directeur
Angel-Perez, Élisabeth  Traducteur
Angela, Alberto
Angela, Piero
Angeletti, Roberta
Angeli, Alberto  Editeur scientifique
Angeli, Claude
Angeli, May (1937-....)
Angeli, May (1937-....)  Illustrateur
Angelier, Eugène
Angelier, Jean-Pierre
Angelini, Éric
Angelino, Inès
Angélis, Jean-Luc
Anger, Didier
Anger, Michel (19..-.... ; délégué régional de l'Agence nationale pour l'amélioration des conditions de travail)  Directeur
Anger, Ninon  Illustrateur
Angers, Stéphane
Angevin, Henri
Anginot, Philippe (1956-....)
Anginot, Philippe (1956-....)  Editeur scientifique
Angla-Gré, Georgette
Anglade, Jean (1915-....)
Anglade, Jean-Roger d' (1867-19..)
Anglade, Joseph (1868-1930)
Anglade, Patrick  Rédacteur
Anglade, Pierre (19..-.... ; directeur éditorial)  Directeur
Anglade, Pierre  Collaborateur
Angledroit, C.
Angleraud, Fabrice
Anglesio, Dominique  Traducteur
Ango Ela, Paul (1957-1998)  Editeur scientifique
Angonin, Nicolas  Collaborateur
Angonin, Patrick
Angot, Christine
Angot, Christine (1959-....)
Angot, Christine (1959-....)  Préfacier
Angot, Hughes
Angot-Dehais, Joëlle
Angremy, Annie (1938-....)  Directeur
Anguenot, Guy-Louis (1942-....)
Anguerrand, Shirley  Adaptateur
Angulo, Miguel (1953-....)
Angus
Angus (1949-....)
Anholt, Catherine  Illustrateur
Anholt, Laurence
Ani, André
Anikulapo-Kuti, Femi (1962-....)
Anis, Jacques  Editeur scientifique
Anker, Conrad
AnkhA
Anna (1967-....)  Illustrateur
Anna, Anouchka d' (1973?-....)
Annaba, Philippe
Annaert-Hebey, Laura
Anne, Sylvie (1959?-....)
Anne, Théodore (1797-1869)
Anne-Sara
Annequin, Daniel (1946-....)
Annequin-Brillant, Anick
AnnKo  Illustrateur
Annocque, Philippe (1963-....)
 Anoh ,  Amoakon
Añón, Carmen  Préfacier
Anouke
Anouma, Joseph (1949-....)  Illustrateur
Anquetil, Max
Ans, André-Marcel d' (1938-....)
Ansard, Roger (1918-....)
Ansart, François (1922-....)
Anscombe, Gertrude Elizabeth Margaret (1919-....)
Ansell, Steven  Traducteur
Anspach, Mark Rogin (1959-....)
Ansquer, Henry (1885-1961)
Antérion, Dominique
Anthenaise, Claude d'  Editeur scientifique
Anthonay, Thibaut d' (1962-....)  Editeur scientifique
Anthonay, Thibaut d' (1962-....)  Préfacier
Anthonioz, Philippe  Préfacier
Anthony, Ming
Anthony, Patricia
Antibi, André (1944-....)
Antier, Edwige
Antier, Edwige  Collaborateur
Antier, Gilles  Editeur scientifique
Antier, Jean-Jacques (1928-....)
Antilogus, Pierre (1952-....)
Antó Ardévol, Maria Lluisa
Antoine (métropolite de Surož)
Antoine, Annie
Antoine, Annie  Directeur
Antoine, Charles (1929-2002)  Editeur scientifique
Antoine, Gérald (1915-....)  Editeur scientifique
Antoine, Gisèle
Antoine, Jacques (1924-....)
Antoine, Jean-Marie  Directeur
Antoine, Jean-Philippe
Antoine, Joseph (19..-.... ; Expert-comptable)
Antoine, Joseph (1950-....)  Traducteur
Antoine, Manuella  Traducteur
Antoine, Pierre (1933-.... ; romancier)
Antoine, Régis
Antoine, René (1953-....)
Antolin, Pascale
Antolini, Antoine
Anton, Shari
Antonaccio, M.
Antonetti, Philippe  Illustrateur
Antoni, Alfred (1945-....)  Directeur
Antoni, Charles (1941-....)
Antoni, Georges
Antoni, Petru
Antoni, Petru (1930-....)
Antoni, Robert-Max (1939-....)  Editeur scientifique
Antonini, Claude-Albane
Antonini, Luc (1956-....)
Antonmattei, Paul-Henri
Antonovich, François (1934-....)
Antonowicz, Gilles
Antony, Daniel  (1943-....)
Antony, Rachael
Antoulin, Édouard
Antram, David (1958-....)  Illustrateur
Antressangle, Gilbert (1925-....)
Antunes, Élisabeth  Rédacteur
Anxoine, Jean-Louis (1954-....)
Anzai, Nobuyuki
Anziani, Marcel (1927-....)
Anzieu, Didier (1923-....)  Traducteur
Aoki, Yuko  Traducteur
Aouamri (1957-....)
Aoudaï, Maryse  Editeur scientifique
Aoulou, Yves
Aoun, Christophe Reynaud
Aounallah, Samir
Aoustin, Jean-Pierre  Traducteur
Aoyama, Gōshō
Apartian, Dibar  Traducteur
Apert, Olivier (1959-....)  Traducteur
Apert, Sophie (1956-....)
Apfelbaum, Marian (1931-....)
Apfeldorfer, Gérard
Apollinaire, Guillaume (1880-1918)
Apollinaire, Guillaume (1880-1918)  Préfacier
Apollonios de Tyane  Auteur présumé
Apostolescu, Ginette  Editeur scientifique
Apothéloz, Bernard
Apothéloz, Denis
Appanah-Mouriquand, Nathacha (1973-....)
Appay, Béatrice  Directeur
Appel, Walter (1970-....)
Appelius, Paola  Traducteur
Appell, Geneviève  Directeur
Appercelle, Andrée (1930-....)
Apperry, Yann (1972-....)
Appert, Étienne  Collaborateur
Appert, Étienne  Illustrateur
Applebaum, David (1956-....)
Applegate, Katherine A. (1956-....)
Appleman, Daniel
Appleyard, Diana
Appriou, Daniel
Apps, Edwin
Apremont, Arnaud d' (1964-....)  Traducteur
Apse, Sophie (1970-....)
Aptel, Françoise  Traducteur
Apter, Jacques
Apthorpe, Raymond  Directeur
Aquindo, Sergio (1974-....)
Aquino, Jean-Pierre  Editeur scientifique
Ar Floc'h, Gwendal
Ar Floc'h, Yann
Ar Mero, Corinne
Ar Mero, Corinne  Traducteur
Arab, Mouloud     
Arabo, Silvaine (1945-....)
Aragon, Henri (1843-1927)
Aragon, Louis (1897-1982)
Aragon, Marie-Christine d'
 Aragones P. (1949-....)
Araki, Hirohiko (1960-....)
Araki, Nobuyoshi (1940-....)
Araki, Nobuyoshi (1940-....)  Illustrateur
Aranega, Diego  Illustrateur
Aranjo, Daniel
Arans, Ariane (1960-....)
Aranzasti, Jean (1942-....)
Arapoff, Vladimir
Arasse, Daniel (1944-....)
Arasse, Daniel (1944-....)  Préfacier
Araujo Bonjean, Catherine (1961-....)  Directeur
Araujo, Violeta
Arav, Éliane K.
Arayici, Ali (1957-....)
Arbaizar, Philippe (1947-....)
Arbaizar, Philippe (1947-....)  Directeur
Arbanère, Étienne-Gabriel (1784-1858)
Arbonnier, Michel
Arbousset, Jean (1895-1918)
Arboussier, Isabelle d'  Illustrateur
Arca, Antoni (1956-....)
Arcabas (1926-....)
Arcal, Liria  Traducteur
Arcan, Nelly (1975-....)
Arcangues, Guy d' (1924-....)
Arcangues, Michel d'
Arces, Amicie d'
Archaimbault, Jean-Michel  Traducteur
Archambault, Ariane
Archambault, Claude
Archambault, Élisabeth (1936-....)  Editeur scientifique
Archangelis, Camille de
Archassal, Pierre-Valéry
Archer, Pierre-Olivier  Directeur
Archer, Roger (1941-....)
Arcier, Agnès  Directeur
Arcier, Roland (1943-....)
Arcimoles, Marie d'  Rédacteur
Arcis, Francisco (1961-....)
Arconte, Urbain  Directeur
Arcudi, John
Ardaens, Yves
Ardant, Fanny (1949-....)
Ardant, Philippe
Ardem
Ardenne, Paul
Ardic, Paul
Ardillier, Françoise
Ardisson, Thierry (1949-....)
Arditi, Georges (1914-1985)  Illustrateur
Arditti, Rafaële  Editeur scientifique
Ardley, Neil
Ardon, Lucile
Ardouin, Daniel (1946-....)  Directeur
Ardouin-Weiss, Idelette
Ardouvin, Pierre (1955-....)  Illustrateur
Arduise, Patrick (1954-....)
Ardura, Anita  Directeur
Ardura, Bernard (1948-....)
Aren, Jean-Pierre
Aréna, Jean-Claude (1947-....)
Arenas, Reinaldo (1943-1990)
Arendt, Hannah (1906-1975)
Arènes, Jacques
Arensberg, Ann
Arensma, Thierry (1963?-....)  Illustrateur
Arès, Jacques d'  Directeur
Aresteanu, Géraldine (1976-....)
Arétin, L' (1492-1556)
Arette-Lendresse, Pierre (1964-....)
Argelès, Daniel  Traducteur
Argelès, Jean-Marie  Traducteur
Argens, Jean-Baptiste de Boyer (1704-1771 ; marquis d')
Argenson, René-Louis de Voyer (1694-1757 ; marquis d')
Argenti, Cyrille (1918-1994)
Argento, Asia (1975-....)
Arger, Hubert
Arghirudis, Jean-Pierre (1957-....)
Argis, Corinne d'
Argouar'ch, Martine  Traducteur
Argouin, Stéphane
Arguedas, José María (1911-1969)
Arguillère, Stéphane
Argy, Jeff d' (1945-....)
Argyriou, Asterios (1935-....)  Editeur scientifique
Arie (19..-.... ; caricaturiste)
Aries, Paul (1959-....)
Arion, Ingrid
Aris, Alejandro (1943-....)
Arista, Jean d' (1948-....)
Aristide, Aelius (03..?-04..? ; auteur prétendu)
Aristophane (0445?-0386? av. J.-C.)
Aristote (0384-0322 av. J.-C.)
Aristote (auteur prétendu)
Arizzoli-Clémentel, Pierre (1944-....)  Editeur scientifique
Arki, André
Arkiro (1962-....)
Arkoun, Mohammed (1928-....)
Arkoun, Mohammed (1928-....)  Editeur scientifique
Arksey, Neil
Arleston, Christophe
Arliaud, Michel  Editeur scientifique
Arlin, Joël
Arlix, Éric (1969-....)
Arlot, Jean-Eudes (1944-....)  Editeur scientifique
Arman (1928-....)
Arman (1928-....)  Illustrateur
Arman, Bella  Traducteur
Armand, Gérard (1950-....)  Directeur
Armand, Marie-Paul
Armand, Yves
Armande (1973-....)
Armande (1973-....)  Illustrateur
Armange, Xavier (1947-....)
Armange, Xavier (1947-....)  Illustrateur
Armange-Heuzé, Maryline  Collaborateur
Armani-Jacquet, Cendrine
Armel, Aliette
Armengaud, Christine (1947-....)
Armengaud, Françoise
Armengaud, Gwenaëlle (1969-....)  Illustrateur
Armengaud, Henri  Traducteur
Armengaud, Michel (1945-....)
Armesto, Marie-Rose
Armijo, Roberto (1937-1997)
Armington, Stan
Armogathe, Jean-Robert (1947-....)  Préfacier
Armoogum, Jimmy  Rédacteur
Armspach, Marko  Illustrateur
Armstrong, Lindsay
Armstrong, Philip (19..-.... ; critique d'art)
Armstrong, Shelagh (1961-....)  Illustrateur
Arnal, André-Pierre (1938-....)  Illustrateur
Arnal, Gérard
Arnal, Jean (19..-.... ; archéologue)
Arnal, Philippine
Arnaldez, Roger (1911-....)
Arnaud, Brigitte (1947-....)
Arnaud, Cécile (1967-....)  Traducteur
Arnaud, Claude (1955-....)
Arnaud, E.  Editeur scientifique
Arnaud, Georges Jean (1928-....)
Arnaud, Jacques (1950-....)
Arnaud, Jean (1960-....)  Préfacier
Arnaud, Jean-Claude (1945-....)  Directeur
Arnaud, Jean-Pierre (1944-....)  Editeur scientifique
Arnaud, Louis (1922-....)
Arnaud, Michel (1947-....)
Arnaud, Michèle (1939-....)
Arnaud, Noël (1919-2003)  Editeur scientifique
Arnaud, Pascal (1958-....)  Directeur
Arnaud, Paul (1930-1999)
Arnaud, Philippe (1969-....)
Arnaud, Régis (1972?-....)
Arnaud-Demir, Françoise (1957-....)  Traducteur
Arnaudet, Didier
Arnaudiès, Jean-Marie
Arnauld d'Andilly, Robert (1588-1674)  Traducteur
Arnault, Marie-Christine  Traducteur
Arnault, Marjolaine
Arnfred, Signe
Arno (1964-....)  Illustrateur
Arnò, Franco  Traducteur
Arnold, André (19..-.... ; enseignant)  Collaborateur
Arnold, Daniel (1780-1829)
Arnold, François  Traducteur
Arnold, Françoise
Arnold, Ivor  Editeur scientifique
Arnold, Johann Christoph (1940-....)
Arnold, Judith
Arnold, Martina
Arnold, Matthieu (1965-....)  Traducteur
Arnold, Tea-Karin (1927-....)
Arnold, Thomas F.
Arnoldi, Jean-Claude
Arnol′d, Vladimir Igorevitch (1937-....)  Editeur scientifique
Arnon, Jean-Marie
Arnott, Jake (1961-....)
Arnould, Jacques (1961-....)
Arnould, Jean-Claude (1957-....)  Directeur
Arnould, Philippe (1953-....)
Arnoux, Alain (1953-....)
Arnoux, Erik (1956-....)
Arnoux, Jean-Claude
Arnoux, Pascal  Adaptateur
Arnoux, Valérie
Arnulphy, Victor
Aron, Jean
Aron, Matthieu
Aron, Maurice (19..-.... ; chercheur à l'INRETS)  Directeur
Aron, Paul  Directeur
Aron, Raymond
Aron, Raymond (1905-1983)
Aron, Raymond  Préfacier
Arondel, Mathilde  Rédacteur
Aronson, Philippe  Traducteur
Aroq, Corinne
Arouh, Haïm
Arouimi, Michel
Arpagian, Nicolas
Arpaia, Bruno (1957-....)
Arpentinier, Jean
Arqué, Sabine
Arqués, Isabel M.
Arrabal, Fernando (1932-....)
Arrault, Alain
Arrault, Céline
Arriba, Suzanne de
Arribehaude, Jacques d' (1925-....)
Arrien
Arrieumerlou, Pierre
Arrighi, Jean-Marie (1951-....)
Arrighi, Marie-Dominique (1951-....)  Collaborateur
Arrighi, Sébastien  Illustrateur
Arrignon, Jacques C. V.  Directeur
Arrivabene, Anna  Traducteur
Arrivé, Lionel  Directeur
Arrivé, Michel (1936-....)  Directeur
Arrivé, Michel (1936-....)  Préfacier
Arrou-Vignod, Jean-Philippe (1958-....)
Arrouart-Masson, Cécile (1942-....)
Arrous, Michel  Editeur scientifique
Arroyo, Eduardo (1937-....)
Arsac, Jacques (1929-....)
Arsac, Jacques (1929-....)  Préfacier
Arsan, Emmanuelle
Arsand, Daniel (1950-....)
Arsenault, Marie Évangeline  Traducteur
Arseneva, Elena (1958-....)
Arseniev (1894-1975)
Arslan, Lidy  Editeur scientifique
Arslan, Yüksel (1933-....)
Arslanian, Isabelle  Illustrateur
Arson, Thierry  Traducteur
Arsuaga, Juan Luis (1954-....)
Artaud, Antonin (1896-1948)
Artaud, Évelyne
Artaud, Évelyne  Editeur scientifique
Artaud, Isabelle
Artaud, Sophie  Traducteur
Arteaga, Isabelle  Traducteur
Arthur, Clair (1954-....)
Arthur, Gilles
Arthus-Bertrand, Yann (1946-....)  Illustrateur
Arthuys, Bertrand
Artières, Philippe  Editeur scientifique
Artignan, Yannick
Artiguebert, Sonia  Traducteur
Arto, Sergueï (1959-....)
Artois, Jeanne
Artous, Antoine  Rédacteur
Artur, Franck (1966-....)
Artur, Guy  Illustrateur
Artur, Jacques François (1708-1779)
Artus, Patrick
Artus, Patrick  Rédacteur
Arveiller, Jean-Paul (1948-....)  Directeur
Arveiller, Michel
Arvin-Bérod, Alain (1944-....)
Arzalier, Serge (1969-....)
Arzimanoglou, Alexis
Arzul, Geneviève  Directeur
Asad, Mohammad al-
Asada, Hiroyuki
Asada, Miho
Asaki, Masashi  Illustrateur
Asamiya, Kia (1963-....)
Asancheyev, Boris (1938-....)
Asaria, Fabienne
Asaria, Gérald
Ascal, Bernard  Editeur scientifique
Asch, Florine  Illustrateur
Asch, Sholem (1880-1957)
Ascher, François (1946-....)
Aschieri, André (1937-....)
Aschieri, Gérard
Aschieris, Guy
Asciano, Jean-Luc André d'
Asdrubal, Madeleine  Rédacteur
Asensio, Juan
Asfour, Taghrid
Ash, Hannah  Traducteur
Ash, Jutta  Illustrateur
Ash, Kevin
Ashbé, Jeanne
Ashbee, Henry Spencer (1834-1900)  Auteur présumé
Ashburne, John
Ashby, Michael F.
Ashcroft, Neil W.  
Asher, Michael (1953-....)
Ashes, Ally
Asimov, Isaac (1920-1992)
Askénazi-Gerson, Jocelyne (1928-....)
Askildsen, Kjell (1929-....)
Aslan, Odette  Editeur scientifique
Aslanoff, Samuel
Aslanoff, Serge  Editeur scientifique
Aslanov, Cyril (1964-....)
Asmar, Roland (1957-....)
Asmar, Roland (1957-....)  Directeur
Aspe, Damien  Illustrateur
Aspect, Alain
Aspect, Alain (1947-....)
Assael, Jacqueline (1957-....)
Assael, Jacqueline (1957-....)  Editeur scientifique
Assaf, Antoine-Joseph  Editeur scientifique
Assaffar, Abu Abdallah Mohammed Abd al-Lah (18..-1881)
Assailly, Jean-Pascal (1955-....)  Rédacteur
Assali, Nicolas-Donald (1945-....)
Assayas, Michka (1958-....)
Assayas, Michka (1958-....)  Directeur
Asselah, Tarik
Asseline, Stéphane  Illustrateur
Assemat, Glaudi (1936-....)
Assémat, Isabelle  Illustrateur
Asséo, André (1928-....)
Asséo, Henriette (1947-....)
Asseray, Philippe
Asset, Bernard (1955-....)  Illustrateur
Assidon, Elsa
Assier, Adolphe d' (1828-....)
Assier, Serge (1946-....)  Illustrateur
Assier-Andrieu, Louis  Directeur
Assli, Salem
Assmann, Jan (1938-....)
Assollant, Alfred (1827-1886)
Assouline, Jacques  Adaptateur
Assouline, Pierre (1953-....)
Assouly, Olivier (1967-....)
Assoun, Paul-Laurent (1948-....)
Assoun, Paul-Laurent (1948-....)  Directeur
Assous, Franck
Assous, Laurence  Rédacteur
Assous, Séverine  Illustrateur
Ast, Raoul d' (19..-.... ; traducteur)  Traducteur
Astic, Guy
Astic, Guy  Editeur scientifique
Astic, Henri (1936-....)
Astié, Éric (1951-....)
Astier de la Vigerie, Michelle d' (1942-....)
Astier de la Vigerie, Michelle d' (1942-....)  Collaborateur
Astier, Françoise  Directeur
Astier, Jean-Denis
Astier, Jérôme d'
Astilleros, Anne Carmen
Astolfi, Jean-Pierre
Aston, Claire
Astor, Dorian  Editeur scientifique
Astruc, Bernard (1953-....)
Astruc, Laurence
Astrud, Michèle (1964-....)
Asunción, Josep
Atallah, Elias
Atallah, Mokhtar
Atchama, Marie-Rose (1952-....)
Atchekzaï, Manan
Athanassoulis, Gerassimos A.  Editeur scientifique
Athané, Urbain
Athéa, Brigitte (1957-....)
Athenot, Éric
Athetalev, Thawïa  Editeur scientifique
Athias, Gérard (1957-....)
Athuil, Pascale
Atì (1969-....)
Atias, Christian
Atif, Mohammed  Illustrateur
Atkins, Robert C.
Atkinson, James (19..-.... ; informaticien)
Atkinson, Kate (1952-....)
Atkinson, Mary
Atlan, Catherine
Atlan, Corinne  Editeur scientifique
Atlan, Corinne  Traducteur
Atlan, Henri (1931-....)
Atlan, Jean-Michel (1913-1960)
Atlan, Liliane (1932-....)
Atlan-Landaburu, Nathalie
Atmaca, Tülin (1948-....)
Atmadjian, Penny (1952-....)
Atman
Attafi, Abdellatif
Attal, Léon-Armand
Attali, Jacques (1943-....)
Attali, Laurence  Adaptateur
Attali, Norbert H.  Collaborateur
Attané, Isabelle  Editeur scientifique
Attard, Francis
Attia, Dov  Collaborateur
Attia, Maurice
Attias, Jacques
Attias, Jean-Christophe (1958-....)
Attias, Laurie
Attias-Donfut, Claudine (1941-....)
Attoumani, Nassur (1954-....)
Attucci, Josiane  Adaptateur
Atwood, Jane Evelyn (1947-....)  Illustrateur
Atzeni, Sergio (1952-1995)
Aubaile-Sallenave, Françoise
Aubaile-Sallenave, Françoise  Collaborateur
Aubanel, Jean-Marc (1946-....)
Aubaude, Camille
Aubelle, Marie  Traducteur
Aubenas, Florence
Aubenas, Sylvie  Préfacier
Aubenque, Alexis
Auber, Élisabeth (1974-....)  Rédacteur
Auberg, Rainer (1965-....)  Editeur scientifique
Aubert, André (193.?-....)
Aubert, Brigitte (1956-....)
Aubert, Christian (1951-.... ; accompagnateur en montagne)
Aubert, Francis (1954-....)  Editeur scientifique
Aubert, François (19..-.... ; fleuriste)
Aubert, Hélène  Directeur
Aubert, Jacques François (1925-....)
Aubert, Jean-Louis (1946-....)  Illustrateur
Aubert, Jean-Luc (1939-....)
Aubert, Jean-Luc (1948-....)
Aubert, Jean-Luc (1955-....)
Aubert, Jean-Marc (1951-....)
Aubert, Liliane
Aubert, Ludovic (19..-.... ; docteur en économie)  Rédacteur
Aubert, Madeleine (1942-....)
Aubert, Marie-Caroline  Traducteur
Aubert, Maurice (1930-....)
Aubert, Michel (1943-.... ; médecin)
Aubert, Michel (1943-.... ; reporter-photographe)
Aubert, Michel (1955-2002)  Rédacteur
Aubert, Micheline (1922-....)
Aubert, Pascal (1963-....)
Aubert, Paul (1948-....)  Traducteur
Aubert, Philippe (1960-....)
Aubert, Stéphane (1960-....)
 Aubert-Godard ,  Anne  Editeur scientifique
Aubin, Anne-Marie
Aubin, Blandine
Aubin, François (1954-....)
